253.740005,252.75,257.380005,241.5,18657600,0.030374442,-0.080830833
232.320007,230.289993,255,231.619995,19284700,-0.080830833,-0.093794744
208.690002,207.589996,234.460007,205,34044100,-0.093794744,-0.014114322
204.660004,209.149994,215.479996,203.660004,17428200,-0.014114322,0.041883864
217.910004,217.910004,222.600006,207.300003,29597900,0.041883864,0.024413712
223.229996,221.479996,225.929993,216.509995,13630100,0.024413712,0.049033774
232.339996,233.800003,234.440002,215.449997,15684200,0.049033774,-0.080581676
214.960007,216.949997,240.850006,212.529999,24263900,-0.080581676,0.012260908
219.610001,199.470001,223.75,213.5,16545900,0.012260908,0.011630782
201.789993,205.130005,205.949997,187.869995,54317400,0.011630782,0.043143328
213.979996,210,218.240005,203,21413300,0.043143328,0.069761876
224.649994,225.5,227.5,209,22595500,0.069761876,-0.001064324
225.259995,226.470001,229.100006,218.300003,15004300,-0.001064324,0.013423385
229.509995,229.339996,231.389999,218.880005,17497600,0.013423385,-0.00933112
227.199997,227.369995,236.630005,221.399994,16325800,-0.00933112,0.007520812
229.080002,228.240005,232,222.050003,15687200,0.007520812,-0.020285681
223.610001,224.330002,229.869995,223.410004,10329000,-0.020285681,0.00227341
224.839996,227.050003,228.490005,222.289993,12011000,0.00227341,-0.069191838
211.339996,210.429993,227.149994,210.520004,12998200,-0.069191838,-0.036116482
202.830002,205.5,212.600006,196.199997,21587600,-0.036116482,-0.045985387
196.050003,195.75,206.5,193.449997,18072500,-0.045985387,0.045415065
204.639999,206.369995,209.429993,194.860001,13147000,0.045415065,-0.002713558
205.809998,207.509995,211,201.559998,13689200,-0.002713558,0.018794319
211.410004,212.240005,215.669998,199.550003,16943100,0.018794319,-0.057199391
200.100006,200.949997,213.149994,195.800003,15705400,-0.057199391,-0.009206226
199.100006,199.740005,203.880005,192,18958300,-0.009206226,0.013016877
202.339996,201,206.660004,197.050003,20204100,0.013016877,-0.050796055
190.789993,190.050003,213.699997,188.110001,34758900,-0.050796055,0.025730065
194.940002,186.880005,197.490005,185.960007,19173900,0.025730065,-0.0166417
183.770004,182.649994,192,178.190002,29356100,-0.0166417,0.046646615
191.169998,190.610001,193,181.210007,23492200,0.046646615,-0.005456136
189.570007,191,199.350006,189,16219900,-0.005456136,-0.026963319
185.850006,186.149994,191.889999,180,20179600,-0.026963319,0.064464144
198.149994,198.740005,201.279999,185,20641300,0.064464144,0.05056852
208.789993,208.449997,209,196.759995,19327500,0.05056852,0.053154244
219.529999,221.529999,222.25,206.5,18897300,0.053154244,-0.020493811
216.990005,214.75,223.800003,210.960007,18384300,-0.020493811,0.070407427
229.869995,229.070007,232,214.309998,30270100,0.070407427,0.028419238
235.580002,236.649994,239.960007,225.580002,18145900,0.028419238,0.0758927
254.610001,257.309998,254.800003,235.580002,26934000,0.0758927,-0.020908651
251.929993,253.050003,258.459991,247.100006,19378200,-0.020908651,0.017506453
257.480011,257.350006,260,247.710007,16452600,0.017506453,0.091820495
280.980011,280,287.390015,256.200012,29731900,0.091820495,-0.009321375
277.390015,280.309998,282.23999,264.149994,23959000,-0.009321375,-0.108165935
249.990005,254.179993,283.450012,242.009995,49380700,-0.108165935,-0.021992278
248.589996,247,254.850006,247.509995,17895700,-0.021992278,0.044534413
258,257,258.119995,242.779999,21291800,0.044534413,-0.024591467
250.679993,251.559998,265.75,250.240005,29483400,-0.024591467,0.102917849
277.450012,278.339996,280.679993,250.509995,27245200,0.102917849,0.091111649
303.700012,302.040009,304.809998,275.540009,35142400,0.091111649,0.022083108
308.709991,306.339996,313.730011,294.100006,31370200,0.022083108,-0.019879859
300.25,302.459991,308.450012,295.299988,22509700,-0.019879859,0.037459559
313.790009,312.369995,313.980011,300.230011,26378400,0.037459559,0.020872747
318.890015,317.670013,327.660004,307.5,26839400,0.020872747,0.011301026
321.26001,321.559998,321.98999,290.76001,46145700,0.011301026,-0.014149733
317.01001,314.390015,327,312.529999,26391500,-0.014149733,-0.033493526
303.859985,306.51001,316.5,303.480011,25700900,-0.033493526,0.093275897
335.100006,337.690002,336.279999,305.399994,25632400,0.093275897,0.044893257
352.850006,356.339996,359.48999,334.209991,41032800,0.044893257,0.055031757
375.950012,381.089996,376.869995,350.619995,57994800,0.055031757,-0.023222877
372.23999,374.350006,384.25,366.48999,43963900,-0.023222877,-0.032002166
362.369995,366.679993,386.98999,362.019989,32499300,-0.032002166,-0.038344055
352.619995,347.200012,371.73999,351.5,26677400,-0.038344055,-0.057546113
327.220001,330.399994,347.23999,303.130005,75928400,-0.057546113,-0.006537542
328.23999,328.230011,333.100006,313.450012,40816400,-0.006537542,0.034640327
339.600006,340.359985,345.600006,323.220001,32051100,0.034640327,-0.061082321
319.570007,318.940002,347.5,316.130005,34841800,-0.061082321,0.145105658
365.220001,361,368.579987,311.220001,49669700,0.145105658,0.003684175
362.329987,363,370,353.619995,25938600,0.003684175,-0.059641857
341.350006,338.98999,366.5,331.850006,24667100,-0.059641857,0.02469098
347.359985,349.670013,356.660004,338.299988,20860900,0.02469098,-0.000228836
349.589996,349.5,358.440002,345.890015,14370300,-0.000228836,0.037911302
362.75,363.820007,368.76001,341.559998,25234100,0.037911302,0.031004339
375.100006,373,389.609985,359.589996,30448100,0.031004339,-0.074396783
345.25,349.899994,378.25,340.899994,32458900,-0.074396783,-0.005029949
348.140015,351.25,351.48999,331.279999,31927400,-0.005029949,0.01235586
355.589996,353.890015,360.100006,342.670013,31104900,0.01235586,0.005255828
355.75,355.970001,359.779999,347.160004,20797100,0.005255828,-0.052335885
337.339996,336.700012,363,336.160004,25170300,-0.052335885,-0.015354953
331.529999,332.25,337.5,316.660004,30524000,-0.015354953,-0.078856319
306.049988,305.5,332.609985,292.630005,48923000,-0.078856319,0.010474671
308.700012,306.01001,316.799988,296.299988,28058800,0.010474671,0.038560791
317.809998,316.769989,326.670013,301.5,41044900,0.038560791,0.002462351
317.549988,317.299988,320,309.51001,17667100,0.002462351,-0.042861571
303.700012,300.100006,318,300.609985,27893500,-0.042861571,0.136387845
341.029999,340.929993,341.440002,300,32115600,0.136387845,-0.028832861
331.100006,332.690002,347.440002,330.299988,31255800,-0.028832861,-0.046289317
317.290009,316,333.73999,316.579987,18933200,-0.046289317,0.01433544
320.529999,321,322.109985,309.540009,17157800,0.01433544,0.039532717
333.690002,332.200012,338.799988,305.679993,36065000,0.039532717,0.023660403
340.059998,340.470001,345,330,22254800,0.023660403,0.036185297
352.790009,354.579987,360.5,339.75,29353400,0.036185297,-0.02470523
345.820007,347.51001,354.75,335.709991,26032000,-0.02470523,-0.038962932
333.970001,338.98999,359.660004,323.5,23669100,-0.038962932,-0.045222533
323.660004,320.839996,348.619995,294.76001,41005500,-0.045222533,0.043417258
334.769989,336.029999,343.119995,318.519989,19515600,0.043417258,0.044519808
350.98999,352.570007,359.98999,333.170013,25144200,0.044519808,-0.06912101
328.200012,325.440002,355.23999,322.970001,26157600,-0.06912101,0.050393295
341.839996,336.76001,347.209991,321.73999,28310100,0.050393295,-0.077829972
310.549988,310.25,339.809998,308.76001,32898100,-0.077829972,-0.100145067
279.179993,264.579987,322.440002,277.179993,39800300,-0.100145067,0.011149793
267.529999,252.779999,273.350006,244.589996,71130500,0.011149793,0.205396049
304.700012,300.73999,309.5,252,73777700,0.205396049,-0.043392926
287.690002,291.079987,308.980011,282.51001,35757400,-0.043392926,-0.026178358
283.459991,283.5,301.01001,278.459991,28854900,-0.026178358,0.057918917
299.920013,298.570007,300.820007,276.5,21588000,0.057918917,0.008641146
